rheaid	reactionEquation	compoundID_L	compoundID_R	compoundName_L	compoundName_R	direction
RHEA:11992	L-pipecolate + O2 = H(+) + H2O2 + L-1-piperideine-6-carboxylate	CHEBI:61185	CHEBI:58769	L-pipecolate	L-1-piperideine-6-carboxylate	L>R
RHEA:11996	2-hydroxybiphenyl + H(+) + NADH + O2 = biphenyl-2,3-diol + H2O + NAD(+)	CHEBI:17043	CHEBI:16205	2-hydroxybiphenyl	biphenyl-2,3-diol	L>R
RHEA:12008	[G-protein-coupled receptor] + ATP = [G-protein-coupled receptor]-phosphate + ADP + H(+)	GENERIC:11260	GENERIC:11261	[G-protein-coupled receptor]	[G-protein-coupled receptor]-phosphate	L>R
RHEA:12012	ATP + thiamine = ADP + H(+) + thiamine phosphate	CHEBI:18385	CHEBI:37575	thiamine	thiamine phosphate	L>R
RHEA:12108	L-arginyl-[histone] + S-adenosyl-L-methionine = H(+) + N(omega)-methyl-L-arginyl-[histone] + S-adenosyl-L-homocysteine	GENERIC:9847	GENERIC:9848	L-arginyl-[histone]	N(omega)-methyl-L-arginyl-[histone]	L>R
RHEA:12132	ATP + Cd(2+)(in) + H2O = ADP + Cd(2+)(out) + H(+) + phosphate	CHEBI:48775	CHEBI:48775	Cd(2+)	Cd(2+)	L>R
RHEA:12140	a 2'-deoxyribonucleoside + ATP = a 2'-deoxyribonucleoside 5'-phosphate + ADP + H(+)	CHEBI:18274	CHEBI:65317	a 2'-deoxyribonucleoside	a 2'-deoxyribonucleoside 5'-phosphate	L>R
RHEA:12176	phenylethanolamine + S-adenosyl-L-methionine = H(+) + N-methylphenylethanolamine + S-adenosyl-L-homocysteine	CHEBI:57741	CHEBI:57946	phenylethanolamine	N-methylphenylethanolamine	L>R
RHEA:12188	2-oxoglutarate + [dihydrolipoyllysine-residue succinyltransferase]-(R)-N(6)-lipoyl-L-lysine + H(+) = [dihydrolipoyllysine-residue succinyltransferase]-(R)-N(6)-(S(8)-succinyldihydrolipoyl)-L-lysine + CO2	GENERIC:10483	GENERIC:10484	[dihydrolipoyllysine-residue succinyltransferase]-(R)-N(6)-lipoyl-L-lysine	[dihydrolipoyllysine-residue succinyltransferase]-(R)-N(6)-(S(8)-succinyldihydrolipoyl)-L-lysine	L>R
RHEA:12200	2'-deoxymugineate + 2-oxoglutarate + O2 = CO2 + mugineate + succinate	CHEBI:58487	CHEBI:77826	2'-deoxymugineate	mugineate	L>R
RHEA:12204	dihydromonacolin L carboxylate + O2 + reduced [NADPH--hemoprotein reductase] = 3alpha-hydroxy-3,5-dihydromonacolin L carboxylate + H(+) + H2O + oxidized [NADPH--hemoprotein reductase]	CHEBI:79031	CHEBI:79036	dihydromonacolin L carboxylate	3alpha-hydroxy-3,5-dihydromonacolin L carboxylate	L>R
RHEA:12264	2',4,4',6'-tetrahydroxychalcone + H(+) + O2 = aureusidin + H2O	CHEBI:77645	CHEBI:18149	2',4,4',6'-tetrahydroxychalcone	aureusidin	L>R
RHEA:12280	a 1,2-diacyl-sn-glycero-3-phospho-(1D-myo-inositol-5-phosphate) + ATP = a 1,2-diacyl-sn-glycero-3-phospho-(1D-myo-inositol-4,5-bisphosphate) + ADP + H(+)	CHEBI:57795	CHEBI:58456	a 1,2-diacyl-sn-glycero-3-phospho-(1D-myo-inositol-5-phosphate)	a 1,2-diacyl-sn-glycero-3-phospho-(1D-myo-inositol-4,5-bisphosphate)	L>R
RHEA:12292	ATP + L-serine + tRNA(Ser) = AMP + diphosphate + H(+) + L-seryl-tRNA(Ser)	GENERIC:9669	GENERIC:9703	tRNA(Ser)	L-seryl-tRNA(Ser)	L>R
RHEA:12300	S-adenosyl-L-methionine + uridine(47) in tRNA(Phe) = 3-[(3S)-3-amino-3-carboxypropyl]-uridine(47) in tRNA(Phe) + H(+) + S-methyl-5'-thioadenosine	GENERIC:10427	GENERIC:10428	uridine(47) in tRNA(Phe)	3-[(3S)-3-amino-3-carboxypropyl]-uridine(47) in tRNA(Phe)	L>R
RHEA:12312	dibenzothiophene 5,5-dioxide + FMNH2 + NADH + O2 = 2'-hydroxybiphenyl-2-sulfinate + FMN + H(+) + H2O + NAD(+)	CHEBI:90356	CHEBI:18218	dibenzothiophene 5,5-dioxide	2'-hydroxybiphenyl-2-sulfinate	L>R
RHEA:12332	ATP + Fe(3+)(out) + H2O = ADP + Fe(3+)(in) + H(+) + phosphate	CHEBI:29034	CHEBI:29034	Fe(3+)	Fe(3+)	L>R
RHEA:12352	L-gulono-1,4-lactone + O2 = H2O2 + L-xylo-hex-3-ulonolactone	CHEBI:17587	CHEBI:28745	L-gulono-1,4-lactone	L-xylo-hex-3-ulonolactone	L>R
RHEA:12376	ATP + L-fuculose = ADP + H(+) + L-fuculose 1-phosphate	CHEBI:17617	CHEBI:57846	L-fuculose	L-fuculose 1-phosphate	L>R
RHEA:12388	formononetin + O2 + reduced [NADPH--hemoprotein reductase] = 2'-hydroxyformononetin + H(+) + H2O + oxidized [NADPH--hemoprotein reductase]	CHEBI:77688	CHEBI:77687	formononetin	2'-hydroxyformononetin	L>R
RHEA:12420	ATP + D-tagatofuranose 6-phosphate = ADP + D-tagatofuranose 1,6-bisphosphate + H(+)	CHEBI:58695	CHEBI:58694	D-tagatofuranose 6-phosphate	D-tagatofuranose 1,6-bisphosphate	L>R
RHEA:12452	1D-myo-inositol 3,4,5,6-tetrakisphosphate + ATP = 1D-myo-inositol 1,3,4,5,6-pentakisphosphate + ADP + H(+)	CHEBI:57539	CHEBI:57733	1D-myo-inositol 3,4,5,6-tetrakisphosphate	1D-myo-inositol 1,3,4,5,6-pentakisphosphate	L>R
RHEA:12472	H2O + N-ethylglycine + O2 = ethylamine + glyoxylate + H2O2	CHEBI:57440	CHEBI:566789	N-ethylglycine	ethylamine	L>R
RHEA:12508	loganate + S-adenosyl-L-methionine = loganin + S-adenosyl-L-homocysteine	CHEBI:18052	CHEBI:15771	loganate	loganin	L>R
RHEA:12540	ATP + L-alanine + tRNA(Ala) = AMP + diphosphate + L-alanyl-tRNA(Ala)	GENERIC:9657	GENERIC:9923	tRNA(Ala)	L-alanyl-tRNA(Ala)	L>R
RHEA:12544	2 ATP + 2 H2O + hydrogenobyrinate + 2 L-glutamine = 2 ADP + 2 H(+) + hydrogenobyrinate a,c-diamide + 2 L-glutamate + 2 phosphate	CHEBI:77873	CHEBI:77874	hydrogenobyrinate	hydrogenobyrinate a,c-diamide	L>R
RHEA:12552	(E)-cinnamoyl-CoA + 3 H(+) + 3 malonyl-CoA = (E)-pinosylvin + 4 CO2 + 4 CoA	CHEBI:57252	CHEBI:17323	(E)-cinnamoyl-CoA	(E)-pinosylvin	L>R
RHEA:12568	4-nitrophenol + H(+) + NADH + O2 = 4-nitrocatechol + H2O + NAD(+)	CHEBI:57917	CHEBI:57730	4-nitrophenol	4-nitrocatechol	L>R
RHEA:12572	(R)-1-aminopropan-2-ol + adenosylcob(III)yrate + ATP = adenosylcob(III)inamide + ADP + H(+) + phosphate	CHEBI:58504,CHEBI:42677	CHEBI:2480	adenosylcob(III)yrate,(R)-1-aminopropan-2-ol	adenosylcob(III)inamide	L>R
RHEA:12609	mercaptopurine + S-adenosyl-L-methionine = 6-methylthiopurine + H(+) + S-adenosyl-L-homocysteine	CHEBI:50667	CHEBI:28279	mercaptopurine	6-methylthiopurine	L>R
RHEA:12617	ATP + N-acetyl-alpha-D-galactosamine = ADP + H(+) + N-acetyl-alpha-D-galactosamine 1-phosphate	CHEBI:40356	CHEBI:61970	N-acetyl-alpha-D-galactosamine	N-acetyl-alpha-D-galactosamine 1-phosphate	L>R
RHEA:12629	2-oxoglutarate + L-hyoscyamine + O2 = (6S)-6-hydroxyhyoscyamine + CO2 + succinate	CHEBI:58164	CHEBI:57459	L-hyoscyamine	(6S)-6-hydroxyhyoscyamine	L>R
RHEA:12677	AH2 + Latia luciferin + 2 O2 = A + CO2 + formate + H(+) + H2O + hnu + oxidized Latia luciferin	CHEBI:17269	CHEBI:18015	Latia luciferin	oxidized Latia luciferin	L>R
RHEA:12697	ATP + dGMP = ADP + dGDP	CHEBI:57673	CHEBI:58595	dGMP	dGDP	L>R
RHEA:12705	[protein]-L-beta-isoaspartate + S-adenosyl-L-methionine = [protein]-L-beta-isoaspartate alpha-methyl ester + S-adenosyl-L-homocysteine	GENERIC:12144	GENERIC:12143	[protein]-L-beta-isoaspartate	[protein]-L-beta-isoaspartate alpha-methyl ester	L>R
RHEA:12713	a nucleoside 5'-phosphate + ATP = a 5'-phosphonucleoside 3'-diphosphate + AMP + H(+)	CHEBI:57867	CHEBI:144554	a nucleoside 5'-phosphate	a 5'-phosphonucleoside 3'-diphosphate	L>R
RHEA:12717	1D-myo-inositol 1,3,4,6-tetrakisphosphate + ATP = 1D-myo-inositol 1,3,4,5,6-pentakisphosphate + ADP + H(+)	CHEBI:57660	CHEBI:57733	1D-myo-inositol 1,3,4,6-tetrakisphosphate	1D-myo-inositol 1,3,4,5,6-pentakisphosphate	L>R
RHEA:12733	CO2 + diphosphate + nicotinate beta-D-ribonucleotide = 5-phospho-alpha-D-ribose 1-diphosphate + 2 H(+) + quinolinate	CHEBI:57502	CHEBI:29959	nicotinate beta-D-ribonucleotide	quinolinate	L>R
RHEA:12749	3,4,5-trihydroxybenzoate + H(+) = 1,2,3-trihydroxybenzene + CO2	CHEBI:16918	CHEBI:16164	3,4,5-trihydroxybenzoate	1,2,3-trihydroxybenzene	L>R
RHEA:12761	precorrin-3B + S-adenosyl-L-methionine = 3 H(+) + precorrin-4 + S-adenosyl-L-homocysteine	CHEBI:77870	CHEBI:57769	precorrin-3B	precorrin-4	L>R
RHEA:12773	2-oxoglutarate + O2 + proclavaminate = CO2 + dihydroclavaminate + H2O + succinate	CHEBI:57302	CHEBI:57301	proclavaminate	dihydroclavaminate	L>R
RHEA:12777	2-amino-4-hydroxypteridine + O2 = 2-amino-4,7-dihydroxypteridine + chemical entity	CHEBI:18265	CHEBI:16713,CHEBI:24431	2-amino-4-hydroxypteridine	2-amino-4,7-dihydroxypteridine,chemical entity	L>R
RHEA:12793	1D-myo-inositol hexakisphosphate + ATP = 5-diphospho-1D-myo-inositol 1,2,3,4,6-pentakisphosphate + ADP	CHEBI:58130	CHEBI:58628	1D-myo-inositol hexakisphosphate	5-diphospho-1D-myo-inositol 1,2,3,4,6-pentakisphosphate	L>R
RHEA:12797	(6S)-6-hydroxyhyoscyamine + 2-oxoglutarate + O2 = CO2 + H(+) + H2O + scopolamine + succinate	CHEBI:57459	CHEBI:16794	(6S)-6-hydroxyhyoscyamine	scopolamine	L>R
RHEA:12801	[tau protein]-L-serine + ATP = [tau protein]-O-phospho-L-serine + ADP + H(+)	GENERIC:13701	GENERIC:13702	[tau protein]-L-serine	[tau protein]-O-phospho-L-serine	L>R
RHEA:12805	(S)-canadine + S-adenosyl-L-methionine = (S)-N-methylcanadine + S-adenosyl-L-homocysteine	CHEBI:16592	CHEBI:16512	(S)-canadine	(S)-N-methylcanadine	L>R
RHEA:12881	ADP-alpha-D-glucose + sn-glycerol 3-phosphate = 2-O-(alpha-D-glucopyranosyl)-sn-glycerol 3-phosphate + ADP + H(+)	CHEBI:57498	CHEBI:87089	ADP-alpha-D-glucose	2-O-(alpha-D-glucopyranosyl)-sn-glycerol 3-phosphate	L>R
RHEA:12897	2-cis-(+)-abscisate + O2 + reduced [NADPH--hemoprotein reductase] = (+)-8'-hydroxyabscisate + H(+) + H2O + oxidized [NADPH--hemoprotein reductase]	CHEBI:37569	CHEBI:58490	2-cis-(+)-abscisate	(+)-8'-hydroxyabscisate	L>R
RHEA:12913	(R)-lipoate + ATP + H(+) = (R)-lipoyl-5'-AMP + diphosphate	CHEBI:83088	CHEBI:83091	(R)-lipoate	(R)-lipoyl-5'-AMP	L>R
RHEA:12953	ATP + L-seryl-[Goodpasture antigen-binding protein] = ADP + H(+) + O-phospho-L-seryl-[Goodpasture antigen-binding protein]	GENERIC:14786	GENERIC:14787	L-seryl-[Goodpasture antigen-binding protein]	O-phospho-L-seryl-[Goodpasture antigen-binding protein]	L>R
RHEA:12965	ATP + D-galactupyranuronate = 1-phospho-alpha-D-galacturonate + ADP + H(+)	CHEBI:75525	CHEBI:58186	D-galactupyranuronate	1-phospho-alpha-D-galacturonate	L>R
RHEA:13005	(RS)-1-benzyl-1,2,3,4-tetrahydroisoquinoline + S-adenosyl-L-methionine = H(+) + N-methyl-(RS)-1-benzyl-1,2,3,4-tetrahydroisoquinoline + S-adenosyl-L-homocysteine	CHEBI:57902	CHEBI:57598	(RS)-1-benzyl-1,2,3,4-tetrahydroisoquinoline	N-methyl-(RS)-1-benzyl-1,2,3,4-tetrahydroisoquinoline	L>R
RHEA:13045	ent-kaur-16-ene + O2 + reduced [NADPH--hemoprotein reductase] = ent-kaur-16-en-19-ol + H(+) + H2O + oxidized [NADPH--hemoprotein reductase]	CHEBI:15415	CHEBI:15416	ent-kaur-16-ene	ent-kaur-16-en-19-ol	L>R
RHEA:13061	O2 + S-sulfanylglutathione = glutathione S,S-dioxide + H(+)	CHEBI:58905	CHEBI:85586	S-sulfanylglutathione	glutathione S,S-dioxide	L>R
RHEA:13121	ATP + shikimate = 3-phosphoshikimate + ADP + H(+)	CHEBI:36208	CHEBI:145989	shikimate	3-phosphoshikimate	L>R
RHEA:13137	cycloartenol + S-adenosyl-L-methionine = cyclolaudenol + H(+) + S-adenosyl-L-homocysteine	CHEBI:17030	CHEBI:142990	cycloartenol	cyclolaudenol	L>R
RHEA:13225	3beta-hydroxy-4beta-methyl-5alpha-cholest-7-ene-4alpha-carbaldehyde + NADPH + O2 = 3beta-hydroxy-4beta-methyl-5alpha-cholest-7-ene-4alpha-carboxylate + H2O + NADP(+)	CHEBI:16286	CHEBI:58387	3beta-hydroxy-4beta-methyl-5alpha-cholest-7-ene-4alpha-carbaldehyde	3beta-hydroxy-4beta-methyl-5alpha-cholest-7-ene-4alpha-carboxylate	L>R
RHEA:13229	3beta-hydroxy-4beta-methyl-5alpha-cholest-7-ene-4alpha-carbaldehyde + NADH + O2 = 3beta-hydroxy-4beta-methyl-5alpha-cholest-7-ene-4alpha-carboxylate + H2O + NAD(+)	CHEBI:16286	CHEBI:58387	3beta-hydroxy-4beta-methyl-5alpha-cholest-7-ene-4alpha-carbaldehyde	3beta-hydroxy-4beta-methyl-5alpha-cholest-7-ene-4alpha-carboxylate	L>R
RHEA:13241	ATP + L-fucose = ADP + beta-L-fucose 1-phosphate + H(+)	CHEBI:2181	CHEBI:57268	L-fucose	beta-L-fucose 1-phosphate	L>R
RHEA:13253	1D-myo-inositol 1,3,4-trisphosphate + ATP = 1D-myo-inositol 1,3,4,5-tetrakisphosphate + ADP + H(+)	CHEBI:58414	CHEBI:57895	1D-myo-inositol 1,3,4-trisphosphate	1D-myo-inositol 1,3,4,5-tetrakisphosphate	L>R
RHEA:13277	[L-4-(L-arginin-2-N-yl)aspartate](n) + ATP + L-aspartate = [L-4-(L-arginin-2-N-yl)aspartate](n)-L-aspartate + ADP + H(+) + phosphate	POLYMER:13728	POLYMER:13733	[L-4-(L-arginin-2-N-yl)aspartate](n)	[L-4-(L-arginin-2-N-yl)aspartate](n)-L-aspartate	L>R
RHEA:13349	jasmonate + S-adenosyl-L-methionine = methyl (-)-jasmonate + S-adenosyl-L-homocysteine	CHEBI:58431	CHEBI:15929	jasmonate	methyl (-)-jasmonate	L>R
RHEA:13385	3-oxododecanoate + H(+) = 2-undecanone + CO2	CHEBI:29743	CHEBI:17700	3-oxododecanoate	2-undecanone	L>R
RHEA:13413	ADP + thymidine = AMP + dTMP + H(+)	CHEBI:17748	CHEBI:63528	thymidine	dTMP	L>R
RHEA:13457	3-methyl-2-oxobutanoate + [dihydrolipoyllysine-residue (2-methylpropanoyl)transferase]-(R)-N(6)-lipoyl-L-lysine + H(+) = [dihydrolipoyllysine-residue (2-methylpropanoyl)transferase]-(R)-N(6)-(S(8)-2-methylpropanoyldihydrolipoyl)-L-lysine + CO2	GENERIC:10488	GENERIC:10489	[dihydrolipoyllysine-residue (2-methylpropanoyl)transferase]-(R)-N(6)-lipoyl-L-lysine	[dihydrolipoyllysine-residue (2-methylpropanoyl)transferase]-(R)-N(6)-(S(8)-2-methylpropanoyldihydrolipoyl)-L-lysine	L>R
RHEA:13481	ATP + L-methionine + tRNA(Met) = AMP + diphosphate + L-methionyl-tRNA(Met)	GENERIC:9667	GENERIC:9698	tRNA(Met)	L-methionyl-tRNA(Met)	L>R
RHEA:13489	(S)-canadine + H(+) + 2 O2 = berberine + 2 H2O2	CHEBI:16592	CHEBI:16118	(S)-canadine	berberine	L>R
RHEA:13497	5-dehydro-2-deoxy-D-gluconate + ATP = 6-phospho-5-dehydro-2-deoxy-D-gluconate + ADP + H(+)	CHEBI:16669	CHEBI:57949	5-dehydro-2-deoxy-D-gluconate	6-phospho-5-dehydro-2-deoxy-D-gluconate	L>R
RHEA:13501	ATP + hydrogencarbonate + N(6)-biotinyl-L-lysyl-[protein] = ADP + H(+) + N(6)-carboxybiotinyl-L-lysyl-[protein] + phosphate	GENERIC:10505	GENERIC:10506	N(6)-biotinyl-L-lysyl-[protein]	N(6)-carboxybiotinyl-L-lysyl-[protein]	L>R
RHEA:13545	(6E,10E)-geranyllinalool + O2 + reduced [NADPH--hemoprotein reductase] = (3E,7E)-4,8,12-trimethyltrideca 1,3,7,11-tetraene + but-3-en-2-one + H(+) + 2 H2O + oxidized [NADPH--hemoprotein reductase]	CHEBI:74299	CHEBI:48058,CHEBI:74322	(6E,10E)-geranyllinalool	but-3-en-2-one,(3E,7E)-4,8,12-trimethyltrideca 1,3,7,11-tetraene	L>R
RHEA:13553	alpha-D-galactose + ATP = ADP + alpha-D-galactose 1-phosphate + H(+)	CHEBI:28061	CHEBI:58336	alpha-D-galactose	alpha-D-galactose 1-phosphate	L>R
RHEA:13589	3-methylbut-2-enoyl-CoA + ATP + hydrogencarbonate = ADP + H(+) + phosphate + trans-3-methylglutaconyl-CoA	CHEBI:57344	CHEBI:57346	3-methylbut-2-enoyl-CoA	trans-3-methylglutaconyl-CoA	L>R
RHEA:13593	allantoate + 2 H(+) + H2O = CO2 + NH4(+) + ureidoglycine	CHEBI:17536	CHEBI:57714	allantoate	ureidoglycine	L>R
RHEA:13609	a 1,2-diacyl-sn-glycero-3-phospho-(1D-myo-inositol-3-phosphate) + ATP = a 1,2-diacyl-sn-glycero-3-phospho-(1D-myo-inositol-3,5-bisphosphate) + ADP + H(+)	CHEBI:58088	CHEBI:57923	a 1,2-diacyl-sn-glycero-3-phospho-(1D-myo-inositol-3-phosphate)	a 1,2-diacyl-sn-glycero-3-phospho-(1D-myo-inositol-3,5-bisphosphate)	L>R
RHEA:13669	5-hydroxy-6-methylpyridine-3,4-dicarboxylate + H(+) = 3-hydroxy-2-methylpyridine-5-carboxylate + CO2	CHEBI:77620	CHEBI:57528	5-hydroxy-6-methylpyridine-3,4-dicarboxylate	3-hydroxy-2-methylpyridine-5-carboxylate	L>R
RHEA:13681	a 2'-deoxycytidine in DNA + S-adenosyl-L-methionine = a 5-methyl-2'-deoxycytidine in DNA + H(+) + S-adenosyl-L-homocysteine	GENERIC:11369	GENERIC:11370	a 2'-deoxycytidine in DNA	a 5-methyl-2'-deoxycytidine in DNA	L>R
RHEA:13773	(S)-cheilanthifoline + O2 + reduced [NADPH--hemoprotein reductase] = (S)-stylopine + H(+) + 2 H2O + oxidized [NADPH--hemoprotein reductase]	CHEBI:16233	CHEBI:18285	(S)-cheilanthifoline	(S)-stylopine	L>R
RHEA:13813	benzene + H(+) + NADH + O2 = cis-1,2-dihydrobenzene-1,2-diol + NAD(+)	CHEBI:16716	CHEBI:16190	benzene	cis-1,2-dihydrobenzene-1,2-diol	L>R
RHEA:13821	2-oxoglutarate + glutarate + O2 = (S)-2-hydroxyglutarate + CO2 + succinate	CHEBI:30921	CHEBI:16782	glutarate	(S)-2-hydroxyglutarate	L>R
RHEA:13845	dihydroxyfumarate + H(+) = 2-hydroxy-3-oxopropanoate + CO2	CHEBI:17795	CHEBI:57978	dihydroxyfumarate	2-hydroxy-3-oxopropanoate	L>R
RHEA:13853	4-methylene-L-glutamate + ATP + NH4(+) = 4-methylene-L-glutamine + AMP + diphosphate + H(+)	CHEBI:58733	CHEBI:57879	4-methylene-L-glutamate	4-methylene-L-glutamine	L>R
RHEA:13885	H2O + stipitatonate = CO2 + stipitatate	CHEBI:57775	CHEBI:77842	stipitatonate	stipitatate	L>R
RHEA:13961	ATP + H2O + Mg(2+) + protoporphyrin IX = ADP + 3 H(+) + Mg-protoporphyrin IX + phosphate	CHEBI:57306,CHEBI:18420	CHEBI:60492	protoporphyrin IX,Mg(2+)	Mg-protoporphyrin IX	L>R
RHEA:13981	2 [Fe(III)-cytochrome b561] + CO + H2O = 2 [Fe(II)-cytochrome b561] + CO2 + 2 H(+)	GENERIC:10441	GENERIC:10440	[Fe(III)-cytochrome b561]	[Fe(II)-cytochrome b561]	L>R
RHEA:14017	ATP + beta-nicotinamide D-riboside = ADP + beta-nicotinamide D-ribonucleotide + H(+)	CHEBI:15927	CHEBI:14649	beta-nicotinamide D-riboside	beta-nicotinamide D-ribonucleotide	L>R
RHEA:14021	AH2 + ecdysone + O2 = 20-hydroxyecdysone + A + H2O	CHEBI:16688	CHEBI:16587	ecdysone	20-hydroxyecdysone	L>R
RHEA:14045	1-carboxyvinyl carboxyphosphonate + H(+) = 3-(hydrohydroxyphosphoryl)pyruvate + CO2	CHEBI:57999	CHEBI:58348	1-carboxyvinyl carboxyphosphonate	3-(hydrohydroxyphosphoryl)pyruvate	L>R
RHEA:14049	AH2 + O2 + taxa-4,11-diene = A + H2O + taxa-4(20),11-dien-5alpha-ol	CHEBI:30037	CHEBI:30038	taxa-4,11-diene	taxa-4(20),11-dien-5alpha-ol	L>R
RHEA:14073	3-hydroxy-L-glutamate + H(+) = 4-amino-3-hydroxybutanoate + CO2	CHEBI:32810	CHEBI:57630	3-hydroxy-L-glutamate	4-amino-3-hydroxybutanoate	L>R
RHEA:14101	[eIF5A protein]-deoxyhypusine + AH2 + O2 = [eIF5A protein]-hypusine + A + H2O	GENERIC:10144	GENERIC:12592	[eIF5A protein]-deoxyhypusine	[eIF5A protein]-hypusine	L>R
RHEA:14121	3,4-dihydroxy-5-all-trans-hexaprenylbenzoate + S-adenosyl-L-methionine = 3-methoxy-4-hydroxy-5-all-trans-hexaprenylbenzoate + H(+) + S-adenosyl-L-homocysteine	CHEBI:58373	CHEBI:57916	3,4-dihydroxy-5-all-trans-hexaprenylbenzoate	3-methoxy-4-hydroxy-5-all-trans-hexaprenylbenzoate	L>R
RHEA:14133	(-)-tabersonine + O2 + reduced [NADPH--hemoprotein reductase] = 16-hydroxytabersonine + H(+) + H2O + oxidized [NADPH--hemoprotein reductase]	CHEBI:57893	CHEBI:58239	(-)-tabersonine	16-hydroxytabersonine	L>R
RHEA:14145	ATP + guanidinoacetate = ADP + H(+) + phosphoguanidinoacetate	CHEBI:57742	CHEBI:57612	guanidinoacetate	phosphoguanidinoacetate	L>R
RHEA:14161	1,2-dihydroxy-5-(methylsulfanyl)pent-1-en-3-one + O2 = 3-(methylsulfanyl)propanoate + CO + formate + 2 H(+)	CHEBI:49252	CHEBI:49016	1,2-dihydroxy-5-(methylsulfanyl)pent-1-en-3-one	3-(methylsulfanyl)propanoate	L>R
RHEA:14169	ATP + CoA + glutarate = ADP + glutaryl-CoA + phosphate	CHEBI:30921	CHEBI:57378	glutarate	glutaryl-CoA	L>R
RHEA:14181	2-oxoglutarate + N(6),N(6),N(6)-trimethyl-L-lysine + O2 = (3S)-3-hydroxy-N(6),N(6),N(6)-trimethyl-L-lysine + CO2 + succinate	CHEBI:58100	CHEBI:141499	N(6),N(6),N(6)-trimethyl-L-lysine	(3S)-3-hydroxy-N(6),N(6),N(6)-trimethyl-L-lysine	L>R
RHEA:14189	D-tryptophan + O2 = N-formyl-D-kynurenine	CHEBI:57719	CHEBI:60051	D-tryptophan	N-formyl-D-kynurenine	L>R
RHEA:14193	3-hydroxybenzoate + AH2 + O2 = 2,3-dihydroxybenzoate + A + H2O	CHEBI:16193	CHEBI:36654	3-hydroxybenzoate	2,3-dihydroxybenzoate	L>R
RHEA:14205	carnosine + S-adenosyl-L-methionine = anserine + H(+) + S-adenosyl-L-homocysteine	CHEBI:57485	CHEBI:58445	carnosine	anserine	L>R
RHEA:14213	ATP + beta-D-fructose 1-phosphate = ADP + beta-D-fructose 1,6-bisphosphate + H(+)	CHEBI:138881	CHEBI:32966	beta-D-fructose 1-phosphate	beta-D-fructose 1,6-bisphosphate	L>R
RHEA:14237	10-deoxysarpagine + O2 + reduced [NADPH--hemoprotein reductase] = H(+) + H2O + oxidized [NADPH--hemoprotein reductase] + sarpagine	CHEBI:16060	CHEBI:9036	10-deoxysarpagine	sarpagine	L>R
RHEA:14289	a dicarboxylate + ATP + CoA = AMP + diphosphate + omega-dicarboxyl-CoA	CHEBI:28965	CHEBI:133241	a dicarboxylate	omega-dicarboxyl-CoA	L>R
RHEA:14305	ATP + L-proline + tRNA(Pro) = AMP + diphosphate + L-prolyl-tRNA(Pro)	GENERIC:9702	GENERIC:9700	tRNA(Pro)	L-prolyl-tRNA(Pro)	L>R
RHEA:14313	2-iodophenol + S-adenosyl-L-methionine = 1-iodo-2-methoxybenzene + H(+) + S-adenosyl-L-homocysteine	CHEBI:16706	CHEBI:16355	2-iodophenol	1-iodo-2-methoxybenzene	L>R
RHEA:14353	3-dehydro-L-gulonate 6-phosphate + H(+) = CO2 + L-xylulose 5-phosphate	CHEBI:58774	CHEBI:57829	3-dehydro-L-gulonate 6-phosphate	L-xylulose 5-phosphate	L>R
RHEA:14361	H2O + O2 + S-prenyl-L-cysteine = 3-methyl-2-butenal + H2O2 + L-cysteine	CHEBI:136985	CHEBI:15825	S-prenyl-L-cysteine	3-methyl-2-butenal	L>R
RHEA:14373	5beta-cholestane-3alpha,7alpha,12alpha-triol + 2 H(+) + O2 + 2 reduced [adrenodoxin] = (25R)-5beta-cholestane-3alpha,7alpha,12alpha,26-tetrol + H2O + 2 oxidized [adrenodoxin]	CHEBI:16496	CHEBI:48939	5beta-cholestane-3alpha,7alpha,12alpha-triol	(25R)-5beta-cholestane-3alpha,7alpha,12alpha,26-tetrol	L>R
RHEA:14393	N-terminal L-alanyl-[cypemycin] + 2 S-adenosyl-L-methionine = 3 H(+) + N-terminal N,N-dimethyl-L-alanyl-[cypemycin] + 2 S-adenosyl-L-homocysteine	GENERIC:9849	GENERIC:9850	N-terminal L-alanyl-[cypemycin]	N-terminal N,N-dimethyl-L-alanyl-[cypemycin]	L>R
RHEA:14397	(3E,5R)-5-carboxy-2-oxohept-3-enedioate + H(+) = (4Z)-2-oxohept-4-enedioate + CO2	CHEBI:87491	CHEBI:87507	(3E,5R)-5-carboxy-2-oxohept-3-enedioate	(4Z)-2-oxohept-4-enedioate	L>R
RHEA:14409	cysteamine + O2 = H(+) + hypotaurine	CHEBI:58029	CHEBI:57853	cysteamine	hypotaurine	L>R
RHEA:14413	biphenyl-2,3-diol + O2 = 2-hydroxy-6-oxo-6-phenylhexa-2,4-dienoate + H(+)	CHEBI:16205	CHEBI:58284	biphenyl-2,3-diol	2-hydroxy-6-oxo-6-phenylhexa-2,4-dienoate	L>R
RHEA:14425	1,2-diacyl-sn-glycero-3-phospho-(1D-myo-inositol 4-phosphate) + ATP = a 1,2-diacyl-sn-glycero-3-phospho-(1D-myo-inositol-4,5-bisphosphate) + ADP + H(+)	CHEBI:58178	CHEBI:58456	1,2-diacyl-sn-glycero-3-phospho-(1D-myo-inositol 4-phosphate)	a 1,2-diacyl-sn-glycero-3-phospho-(1D-myo-inositol-4,5-bisphosphate)	L>R
