rheaid	reactionEquation	compoundID_L	compoundID_R	compoundName_L	compoundName_R	direction
RHEA:11168	3-hydroxypimeloyl-CoA + NAD(+) = 3-oxopimeloyl-CoA + H(+) + NADH	CHEBI:57343	CHEBI:57350	3-hydroxypimeloyl-CoA	3-oxopimeloyl-CoA	L<>R
RHEA:11176	2-alpha-D-glucosyl-D-glucose + phosphate = beta-D-glucose 1-phosphate + D-glucose	CHEBI:33020	CHEBI:57684	2-alpha-D-glucosyl-D-glucose	beta-D-glucose 1-phosphate	L<>R
RHEA:11192	an (S)-2-haloacid + H2O = a (2R)-2-hydroxycarboxylate + a halide anion + H(+)	CHEBI:137405	CHEBI:16042,CHEBI:58314	an (S)-2-haloacid	a halide anion,a (2R)-2-hydroxycarboxylate	L<>R
RHEA:11196	5,6-dimethylbenzimidazole + nicotinate beta-D-ribonucleotide = alpha-ribazole 5'-phosphate + H(+) + nicotinate	CHEBI:15890,CHEBI:57502	CHEBI:57918	5,6-dimethylbenzimidazole,nicotinate beta-D-ribonucleotide	alpha-ribazole 5'-phosphate	L<>R
RHEA:11228	(2S)-flavan-4-ol + NADP(+) = (2S)-flavanone + H(+) + NADPH	CHEBI:15605	CHEBI:15606	(2S)-flavan-4-ol	(2S)-flavanone	L<>R
RHEA:11248	[(3R)-hydroxybutanoate](n) + H2O = (R)-3-hydroxybutanoate + [(3R)-hydroxybutanoate](n-1) + H(+)	POLYMER:14464	POLYMER:14518,CHEBI:10983	[(3R)-hydroxybutanoate](n)	[(3R)-hydroxybutanoate](n-1),(R)-3-hydroxybutanoate	L<>R
RHEA:11256	H2O + limonin + UDP-alpha-D-glucose = glucosyl-limonin + 2 H(+) + UDP	CHEBI:16226	CHEBI:57626	limonin	glucosyl-limonin	L<>R
RHEA:11280	(6R)-5,10-methylene-5,6,7,8-tetrahydrofolate + dCMP + H2O = (6S)-5,6,7,8-tetrahydrofolate + 5-hydroxymethyl-dCMP	CHEBI:57566	CHEBI:57962	dCMP	5-hydroxymethyl-dCMP	L<>R
RHEA:11284	hydroxymalonate + NAD(+) = H(+) + NADH + oxomalonate	CHEBI:17649	CHEBI:17121	hydroxymalonate	oxomalonate	L<>R
RHEA:11300	1D-5-O-methyl-myo-inositol + NAD(+) = 2D-5-O-methyl-2,3,5/4,6-pentahydroxycyclohexanone + H(+) + NADH	CHEBI:15975	CHEBI:16058	1D-5-O-methyl-myo-inositol	2D-5-O-methyl-2,3,5/4,6-pentahydroxycyclohexanone	L<>R
RHEA:11312	atrazine + H2O = chloride + H(+) + hydroxyatrazine	CHEBI:15930	CHEBI:18316	atrazine	hydroxyatrazine	L<>R
RHEA:11316	an aliphatic aldoxime = a nitrile + H2O	CHEBI:82744	CHEBI:18379	an aliphatic aldoxime	a nitrile	L<>R
RHEA:11324	all-trans-octaprenyl diphosphate + isopentenyl diphosphate = all-trans-nonaprenyl diphosphate + diphosphate	CHEBI:57711	CHEBI:58391	all-trans-octaprenyl diphosphate	all-trans-nonaprenyl diphosphate	L<>R
RHEA:11344	an N-acylneuraminate + CTP = a CMP-N-acyl-beta-neuraminate + diphosphate	CHEBI:60073	CHEBI:68671	an N-acylneuraminate	a CMP-N-acyl-beta-neuraminate	L<>R
RHEA:11376	(19S)-geissoschizine + NADP(+) = 4,21-dehydrogeissoschizine + NADPH	CHEBI:17037	CHEBI:17294	(19S)-geissoschizine	4,21-dehydrogeissoschizine	L<>R
RHEA:11384	(S)-2-hydroxydecanoate + NAD(+) = 2-oxodecanoate + H(+) + NADH	CHEBI:58386	CHEBI:17162	(S)-2-hydroxydecanoate	2-oxodecanoate	L<>R
RHEA:11388	an 11beta-hydroxysteroid + NADP(+) = an 11-oxosteroid + H(+) + NADPH	CHEBI:35346	CHEBI:47787	an 11beta-hydroxysteroid	an 11-oxosteroid	L<>R
RHEA:11392	1D-myo-inositol 1,3,4,5-tetrakisphosphate + H2O = 1D-myo-inositol 1,3,4-trisphosphate + phosphate	CHEBI:57895	CHEBI:58414	1D-myo-inositol 1,3,4,5-tetrakisphosphate	1D-myo-inositol 1,3,4-trisphosphate	L<>R
RHEA:11400	GDP-6-deoxy-alpha-D-altrose + sordaricin = 4'-O-demethylsordarin + GDP + H(+)	CHEBI:140232,CHEBI:140433	CHEBI:140233	sordaricin,GDP-6-deoxy-alpha-D-altrose	4'-O-demethylsordarin	L<>R
RHEA:11416	2 1-O-galloyl-beta-D-glucose = 1,6-bis-O-galloyl-beta-D-glucose + D-glucose	CHEBI:15834	CHEBI:15723	1-O-galloyl-beta-D-glucose	1,6-bis-O-galloyl-beta-D-glucose	L<>R
RHEA:11444	4-deoxy-beta-D-gluc-4-enuronosyl-(1->3)-N-acetyl-D-galactosamine 4-sulfate + H2O = 4-deoxy-beta-D-gluc-4-enuronosyl-(1->3)-N-acetyl-D-galactosamine + H(+) + sulfate	CHEBI:83963	CHEBI:57850	4-deoxy-beta-D-gluc-4-enuronosyl-(1->3)-N-acetyl-D-galactosamine 4-sulfate	4-deoxy-beta-D-gluc-4-enuronosyl-(1->3)-N-acetyl-D-galactosamine	L<>R
RHEA:11448	NAD(+) + pregnan-21-ol = H(+) + NADH + pregnan-21-al	CHEBI:15938	CHEBI:17934	pregnan-21-ol	pregnan-21-al	L<>R
RHEA:11456	N(4)-(alpha-D-Man-(1->3)-[alpha-D-Man-(1->3)-[alpha-D-Man-(1->6)]-alpha-D-Man-(1->6)]-beta-D-Man-(1->4)-beta-D-GlcNAc-(1->4)-beta-D-GlcNAc)-L-asparaginyl-[protein] (N-glucan mannose isomer 5A1,2) + UDP-N-acetyl-alpha-D-glucosamine = H(+) + N(4)-{beta-D-GlcNAc-(1->2)-alpha-D-Man-(1->3)-[alpha-D-Man-(1->3)-[alpha-D-Man-(1->6)]-alpha-D-Man-(1->6)]-beta-D-Man-(1->4)-beta-D-GlcNAc-(1->4)-beta-D-GlcNAc}-L-asparaginyl-[protein] + UDP	GENERIC:14367	GENERIC:14368	N(4)-(alpha-D-Man-(1->3)-[alpha-D-Man-(1->3)-[alpha-D-Man-(1->6)]-alpha-D-Man-(1->6)]-beta-D-Man-(1->4)-beta-D-GlcNAc-(1->4)-beta-D-GlcNAc)-L-asparaginyl-[protein] (N-glucan mannose isomer 5A1,2)	N(4)-{beta-D-GlcNAc-(1->2)-alpha-D-Man-(1->3)-[alpha-D-Man-(1->3)-[alpha-D-Man-(1->6)]-alpha-D-Man-(1->6)]-beta-D-Man-(1->4)-beta-D-GlcNAc-(1->4)-beta-D-GlcNAc}-L-asparaginyl-[protein]	L<>R
RHEA:11500	3-deoxy-alpha-D-manno-2-octulosonate-8-phosphate + H2O = 3-deoxy-alpha-D-manno-oct-2-ulosonate + phosphate	CHEBI:85985	CHEBI:85986	3-deoxy-alpha-D-manno-2-octulosonate-8-phosphate	3-deoxy-alpha-D-manno-oct-2-ulosonate	L<>R
RHEA:11512	salicyl alcohol + UDP-alpha-D-glucose = H(+) + salicin + UDP	CHEBI:16464	CHEBI:17814	salicyl alcohol	salicin	L<>R
RHEA:11520	(-)-menthol + UDP-alpha-D-glucose = (-)-menthyl beta-D-glucoside + H(+) + UDP	CHEBI:15409	CHEBI:15411	(-)-menthol	(-)-menthyl beta-D-glucoside	L<>R
RHEA:11524	5beta-cholestan-3-one + NADP(+) = cholest-4-en-3-one + H(+) + NADPH	CHEBI:16074	CHEBI:16175	5beta-cholestan-3-one	cholest-4-en-3-one	L<>R
RHEA:11540	an N-acyl-D-mannosamine + NAD(+) = an N-acyl-D-mannosaminolactone + H(+) + NADH	CHEBI:16062	CHEBI:17970	an N-acyl-D-mannosamine	an N-acyl-D-mannosaminolactone	L<>R
RHEA:11544	H2O + N(4)-(beta-N-acetyl-D-glucosaminyl)-L-asparagine = H(+) + L-aspartate + N-acetyl-beta-D-glucosaminylamine	CHEBI:58080	CHEBI:15947	N(4)-(beta-N-acetyl-D-glucosaminyl)-L-asparagine	N-acetyl-beta-D-glucosaminylamine	L<>R
RHEA:11548	5-(4-acetoxybut-1-ynyl)-2,2'-bithiophene + H2O = 5-(4-hydroxy-but-1-ynyl)-2,2'-bithiophene + acetate + H(+)	CHEBI:17181	CHEBI:16887	5-(4-acetoxybut-1-ynyl)-2,2'-bithiophene	5-(4-hydroxy-but-1-ynyl)-2,2'-bithiophene	L<>R
RHEA:11552	a 1-O-alkyl-2-acetyl-sn-glycerol + H2O = 1-O-alkyl-sn-glycerol + acetate + H(+)	CHEBI:16291	CHEBI:15850	a 1-O-alkyl-2-acetyl-sn-glycerol	1-O-alkyl-sn-glycerol	L<>R
RHEA:11556	(S)-carnitine + NAD(+) = 3-dehydrocarnitine + H(+) + NADH	CHEBI:11060	CHEBI:57885	(S)-carnitine	3-dehydrocarnitine	L<>R
RHEA:11568	(6R)-5,10-methylene-5,6,7,8-tetrahydrofolate + dCMP = 5-methyldeoxycytidine 5'-phosphate + 7,8-dihydrofolate	CHEBI:57566	CHEBI:57451,CHEBI:57886	dCMP	7,8-dihydrofolate,5-methyldeoxycytidine 5'-phosphate	L<>R
RHEA:11588	A + H2O + isoquinoline = AH2 + isoquinolin-1(2H)-one	CHEBI:16092	CHEBI:18350	isoquinoline	isoquinolin-1(2H)-one	L<>R
RHEA:11592	dihydromonacolin L-[lovastatin nonaketide synthase] + H2O = dihydromonacolin L carboxylate + H(+) + holo-[lovastatin nonaketide synthase]	GENERIC:10043	GENERIC:10042,CHEBI:79031	dihydromonacolin L-[lovastatin nonaketide synthase]	holo-[lovastatin nonaketide synthase],dihydromonacolin L carboxylate	L<>R
RHEA:11604	[(2->8)-N-acetyl-alpha-D-neuraminosyl](n) + n acetyl-CoA = [(2->8)-O(7),N-diacetyl-alpha-D-neuraminosyl](n) + n CoA	POLYMER:14315	POLYMER:14316	[(2->8)-N-acetyl-alpha-D-neuraminosyl](n)	[(2->8)-O(7),N-diacetyl-alpha-D-neuraminosyl](n)	L<>R
RHEA:11608	[(2->8)-N-acetyl-alpha-D-neuraminosyl](n) + n acetyl-CoA = [(2->8)-N,O(9)-diacetyl-alpha-D-neuraminosyl](n) + n CoA	POLYMER:14315	POLYMER:14317	[(2->8)-N-acetyl-alpha-D-neuraminosyl](n)	[(2->8)-N,O(9)-diacetyl-alpha-D-neuraminosyl](n)	L<>R
RHEA:11620	H2O + L-2-amino-4-chloropent-4-enoate = 2-oxopent-4-enoate + chloride + H(+) + NH4(+)	CHEBI:57555	CHEBI:11641	L-2-amino-4-chloropent-4-enoate	2-oxopent-4-enoate	L<>R
RHEA:11624	2-(hydroxyimino)propanoate + acetone = acetone oxime + pyruvate	CHEBI:57487	CHEBI:15349	2-(hydroxyimino)propanoate	acetone oxime	L<>R
RHEA:11632	AH2 + L-selenocysteine = A + H(+) + hydrogenselenide + L-alanine	CHEBI:57843	CHEBI:29317	L-selenocysteine	hydrogenselenide	L<>R
RHEA:11636	NADP(+) + prostaglandin E1 = 15-oxo-prostaglandin E1 + H(+) + NADPH	CHEBI:57397	CHEBI:57401	prostaglandin E1	15-oxo-prostaglandin E1	L<>R
RHEA:11640	a (2R,3R)-flavan-3-ol + 2 NAD(+) = an anthocyanidin with a 3-hydroxy group + 2 H(+) + 2 NADH	CHEBI:134086	CHEBI:134087	a (2R,3R)-flavan-3-ol	an anthocyanidin with a 3-hydroxy group	L<>R
RHEA:11644	a (2R,3R)-flavan-3-ol + 2 NADP(+) = an anthocyanidin with a 3-hydroxy group + 2 H(+) + 2 NADPH	CHEBI:134086	CHEBI:134087	a (2R,3R)-flavan-3-ol	an anthocyanidin with a 3-hydroxy group	L<>R
RHEA:11660	a 6-(N-acetyl-alpha-D-glucosaminyl)-1-phosphatidyl-1D-myo-inositol + H2O = a 6-(alpha-D-glucosaminyl)-1-phosphatidyl-1D-myo-inositol + acetate	CHEBI:57265	CHEBI:57997	a 6-(N-acetyl-alpha-D-glucosaminyl)-1-phosphatidyl-1D-myo-inositol	a 6-(alpha-D-glucosaminyl)-1-phosphatidyl-1D-myo-inositol	L<>R
RHEA:11716	a monoamide of a dicarboxylate + H2O = a dicarboxylate + NH4(+)	CHEBI:77450	CHEBI:28965	a monoamide of a dicarboxylate	a dicarboxylate	L<>R
RHEA:11728	cyclopentanol + NAD(+) = cyclopentanone + H(+) + NADH	CHEBI:16133	CHEBI:16486	cyclopentanol	cyclopentanone	L<>R
RHEA:11736	2-exo-hydroxy-1,8-cineole + NAD(+) = 6-oxocineole + H(+) + NADH	CHEBI:16271	CHEBI:16123	2-exo-hydroxy-1,8-cineole	6-oxocineole	L<>R
RHEA:11744	H2O + thiamine triphosphate = H(+) + phosphate + thiamine diphosphate	CHEBI:58938	CHEBI:58937	thiamine triphosphate	thiamine diphosphate	L<>R
RHEA:11748	fluoroacetaldehyde + L-threonine = 4-fluoro-L-threonine + acetaldehyde	CHEBI:14272	CHEBI:57264	fluoroacetaldehyde	4-fluoro-L-threonine	L<>R
RHEA:11772	6-lactoyl-5,6,7,8-tetrahydropterin + NADP(+) = 6-pyruvoyl-5,6,7,8-tetrahydropterin + H(+) + NADPH	CHEBI:136565	CHEBI:136564	6-lactoyl-5,6,7,8-tetrahydropterin	6-pyruvoyl-5,6,7,8-tetrahydropterin	L<>R
RHEA:11780	3-O-(beta-D-galactosyl-(1->4)-beta-D-xylosyl)-L-seryl-[protein] + UDP-alpha-D-galactose = 3-O-(beta-D-galactosyl-(1->3)-beta-D-galactosyl-(1->4)-beta-D-xylosyl)-L-seryl-[protein] + H(+) + UDP	GENERIC:12570	GENERIC:12571	3-O-(beta-D-galactosyl-(1->4)-beta-D-xylosyl)-L-seryl-[protein]	3-O-(beta-D-galactosyl-(1->3)-beta-D-galactosyl-(1->4)-beta-D-xylosyl)-L-seryl-[protein]	L<>R
RHEA:11804	an aromatic aldehyde + H2O + NAD(+) = an aromatic carboxylate + 2 H(+) + NADH	CHEBI:33855	CHEBI:91007	an aromatic aldehyde	an aromatic carboxylate	L<>R
RHEA:11816	aldehydo-D-glucose 6-phosphate = keto-D-fructose 6-phosphate	CHEBI:57584	CHEBI:57579	aldehydo-D-glucose 6-phosphate	keto-D-fructose 6-phosphate	L<>R
RHEA:11820	diphthamide-[translation elongation factor 2] + NAD(+) = H(+) + N-(ADP-D-ribosyl)diphthamide-[translation elongation factor 2] + nicotinamide	GENERIC:10174	GENERIC:10175	diphthamide-[translation elongation factor 2]	N-(ADP-D-ribosyl)diphthamide-[translation elongation factor 2]	L<>R
RHEA:11828	H2O + RNA(n)-2',3'-cyclic phosphate = H(+) + RNA(n)-2'- phosphate	POLYMER:13350	POLYMER:13351	RNA(n)-2',3'-cyclic phosphate	RNA(n)-2'- phosphate	L<>R
RHEA:11832	(1R,2S)-1,2-dihydronaphthalene-1,2-diol + NAD(+) = H(+) + NADH + naphthalene-1,2-diol	CHEBI:44343	CHEBI:17435	(1R,2S)-1,2-dihydronaphthalene-1,2-diol	naphthalene-1,2-diol	L<>R
RHEA:11836	CMP-N-acetyl-beta-neuraminate + N-acetyllactosamine = CMP + H(+) + N-acetyl-alpha-neuraminyl-(2->6)-beta-D-galactosyl-(1->4)-N-acetyl-beta-D-glucosamine	CHEBI:16153	CHEBI:60040	N-acetyllactosamine	N-acetyl-alpha-neuraminyl-(2->6)-beta-D-galactosyl-(1->4)-N-acetyl-beta-D-glucosamine	L<>R
RHEA:11868	D-arabinitol + NADP(+) = D-ribulose + H(+) + NADPH	CHEBI:18333	CHEBI:17173	D-arabinitol	D-ribulose	L<>R
RHEA:11876	NAD(+) + prostaglandin E2 = 15-oxo-prostaglandin E2 + H(+) + NADH	CHEBI:606564	CHEBI:57400	prostaglandin E2	15-oxo-prostaglandin E2	L<>R
RHEA:11884	3'-phosphoadenylyl sulfate + cortisol = adenosine 3',5'-bisphosphate + cortisol 21-sulfate + H(+)	CHEBI:17650	CHEBI:57782	cortisol	cortisol 21-sulfate	L<>R
RHEA:11896	7alpha-hydroxycholesterol + NAD(+) = 7alpha-hydroxycholest-4-en-3-one + H(+) + NADH	CHEBI:17500	CHEBI:17899	7alpha-hydroxycholesterol	7alpha-hydroxycholest-4-en-3-one	L<>R
RHEA:11904	2-amino-4-hydroxypteridine + H(+) + H2O = 2,4-dihydroxypteridine + NH4(+)	CHEBI:18265	CHEBI:16489	2-amino-4-hydroxypteridine	2,4-dihydroxypteridine	L<>R
RHEA:11908	H2O + nonane-4,6-dione = butanoate + H(+) + pentan-2-one	CHEBI:16111	CHEBI:16472	nonane-4,6-dione	pentan-2-one	L<>R
RHEA:11912	13,14-dihydro-15-oxo-prostaglandin E2 + NADP(+) = 15-oxo-prostaglandin E2 + H(+) + NADPH	CHEBI:57402	CHEBI:57400	13,14-dihydro-15-oxo-prostaglandin E2	15-oxo-prostaglandin E2	L<>R
RHEA:11916	13,14-dihydro-15-oxo-prostaglandin E2 + NAD(+) = 15-oxo-prostaglandin E2 + H(+) + NADH	CHEBI:57402	CHEBI:57400	13,14-dihydro-15-oxo-prostaglandin E2	15-oxo-prostaglandin E2	L<>R
RHEA:11920	(4aS,6R)-4a-hydroxy-L-erythro-5,6,7,8-tetrahydrobiopterin = (6R)-L-erythro-6,7-dihydrobiopterin + H2O	CHEBI:15642	CHEBI:43120	(4aS,6R)-4a-hydroxy-L-erythro-5,6,7,8-tetrahydrobiopterin	(6R)-L-erythro-6,7-dihydrobiopterin	L<>R
RHEA:11944	(3R,6R)-1,3,4,6-tetrachlorocyclohexa-1,4-diene + 2 H2O = 2,5-dichlorocyclohexa-2,5-dien-1,4-diol + 2 chloride + 2 H(+)	CHEBI:18904	CHEBI:28975	(3R,6R)-1,3,4,6-tetrachlorocyclohexa-1,4-diene	2,5-dichlorocyclohexa-2,5-dien-1,4-diol	L<>R
RHEA:11952	3-hydroxypyruvate = 2-hydroxy-3-oxopropanoate	CHEBI:17180	CHEBI:57978	3-hydroxypyruvate	2-hydroxy-3-oxopropanoate	L<>R
RHEA:11960	2-oxoglutarate + N-succinyl-LL-2,6-diaminopimelate = L-2-succinylamino-6-oxopimelate + L-glutamate	CHEBI:58087	CHEBI:15685	N-succinyl-LL-2,6-diaminopimelate	L-2-succinylamino-6-oxopimelate	L<>R
RHEA:11964	5,6alpha-epoxy-5alpha-cholestan-3beta-ol + H2O = 5alpha-cholestane-3beta,5,6beta-triol	CHEBI:49305	CHEBI:28082	5,6alpha-epoxy-5alpha-cholestan-3beta-ol	5alpha-cholestane-3beta,5,6beta-triol	L<>R
RHEA:11980	2 L-gamma-glutamyl-L-cysteine + NADP(+) = bis-gamma-glutamylcystine + H(+) + NADPH	CHEBI:58173	CHEBI:58077	L-gamma-glutamyl-L-cysteine	bis-gamma-glutamylcystine	L<>R
RHEA:12004	indoxyl + UDP-alpha-D-glucose = H(+) + indican + UDP	CHEBI:17840	CHEBI:16700	indoxyl	indican	L<>R
RHEA:12020	a monocarboxylic acid amide + H2O = a monocarboxylate + NH4(+)	CHEBI:83628	CHEBI:35757	a monocarboxylic acid amide	a monocarboxylate	L<>R
RHEA:12024	1-O-(trans-sinapoyl)-beta-D-glucose + choline = D-glucose + O-sinapoylcholine	CHEBI:16546	CHEBI:16353	1-O-(trans-sinapoyl)-beta-D-glucose	O-sinapoylcholine	L<>R
RHEA:12028	H2O + L-5-carboxymethylhydantoin = H(+) + N-carbamoyl-L-aspartate	CHEBI:57740	CHEBI:32814	L-5-carboxymethylhydantoin	N-carbamoyl-L-aspartate	L<>R
RHEA:12032	a 3-(acyloxy)acyl derivative of bacterial toxin + H2O = 3-hydroxyacyl derivative of bacterial toxin + a fatty acid + H(+)	CHEBI:136853	CHEBI:140675	a 3-(acyloxy)acyl derivative of bacterial toxin	3-hydroxyacyl derivative of bacterial toxin	L<>R
RHEA:12036	(S)-3-(imidazol-5-yl)lactate + NAD(+) = 3-(imidazol-5-yl)pyruvate + H(+) + NADH	CHEBI:57752	CHEBI:58133	(S)-3-(imidazol-5-yl)lactate	3-(imidazol-5-yl)pyruvate	L<>R
RHEA:12040	(S)-3-(imidazol-5-yl)lactate + NADP(+) = 3-(imidazol-5-yl)pyruvate + H(+) + NADPH	CHEBI:57752	CHEBI:58133	(S)-3-(imidazol-5-yl)lactate	3-(imidazol-5-yl)pyruvate	L<>R
RHEA:12044	a triacylglycerol + H2O = a diacylglycerol + a fatty acid + H(+)	CHEBI:17855	CHEBI:18035	a triacylglycerol	a diacylglycerol	L<>R
RHEA:12048	3-oxoadipate + succinyl-CoA = 3-oxoadipyl-CoA + succinate	CHEBI:15775	CHEBI:57348	3-oxoadipate	3-oxoadipyl-CoA	L<>R
RHEA:12056	D-erythrose 4-phosphate + H2O + NAD(+) = 4-phospho-D-erythronate + 2 H(+) + NADH	CHEBI:16897	CHEBI:58766	D-erythrose 4-phosphate	4-phospho-D-erythronate	L<>R
RHEA:12064	5-oxopentanoate + H2O + NAD(+) = glutarate + 2 H(+) + NADH	CHEBI:16120	CHEBI:30921	5-oxopentanoate	glutarate	L<>R
RHEA:12072	an (S)-2-haloacid + H2O = a (2S)-2-hydroxycarboxylate + a halide anion + H(+)	CHEBI:137405	CHEBI:16042,CHEBI:58123	an (S)-2-haloacid	a halide anion,a (2S)-2-hydroxycarboxylate	L<>R
RHEA:12076	an aromatic primary alcohol + NAD(+) = an aromatic aldehyde + H(+) + NADH	CHEBI:33857	CHEBI:33855	an aromatic primary alcohol	an aromatic aldehyde	L<>R
RHEA:12092	(S)-acetoin = (R)-acetoin	CHEBI:15687	CHEBI:15686	(S)-acetoin	(R)-acetoin	L<>R
RHEA:12096	H2O + N-benzylformamide = benzylamine + formate	CHEBI:41117	CHEBI:225238	N-benzylformamide	benzylamine	L<>R
RHEA:12100	1,5-anhydro-D-fructose = H2O + microthecin	CHEBI:16715	CHEBI:51835	1,5-anhydro-D-fructose	microthecin	L<>R
RHEA:12104	(6R)-5,10-methylene-5,6,7,8-tetrahydrofolate + dUMP = 7,8-dihydrofolate + dTMP	CHEBI:246422	CHEBI:57451,CHEBI:63528	dUMP	7,8-dihydrofolate,dTMP	L<>R
RHEA:12124	4-coumaroyl-CoA + shikimate = CoA + trans-4-coumaroylshikimate	CHEBI:36208	CHEBI:57768	shikimate	trans-4-coumaroylshikimate	L<>R
RHEA:12136	a 4,5-saturated-(2E)-enoyl-CoA + NADP(+) = a (2E,4E)-dienoyl-CoA + H(+) + NADPH	CHEBI:85100	CHEBI:85101	a 4,5-saturated-(2E)-enoyl-CoA	a (2E,4E)-dienoyl-CoA	L<>R
RHEA:12144	cyanidin 3-O-rutinoside + UDP-alpha-D-glucose = cyanidin 3-O-rutinoside 5-O-beta-D-glucoside + H(+) + UDP	CHEBI:58546	CHEBI:57830	cyanidin 3-O-rutinoside	cyanidin 3-O-rutinoside 5-O-beta-D-glucoside	L<>R
RHEA:12152	(3R,4S,5S,6R)-pentachlorocyclohexene = (3R,6R)-1,3,4,6-tetrachlorocyclohexa-1,4-diene + chloride + H(+)	CHEBI:10576	CHEBI:18904	(3R,4S,5S,6R)-pentachlorocyclohexene	(3R,6R)-1,3,4,6-tetrachlorocyclohexa-1,4-diene	L<>R
RHEA:12156	2-glutathionyl-2-methylbut-3-en-1-ol + H2O + 2 NAD(+) = 2-glutathionyl-2-methylbut-3-enoate + 3 H(+) + 2 NADH	CHEBI:131718	CHEBI:131797	2-glutathionyl-2-methylbut-3-en-1-ol	2-glutathionyl-2-methylbut-3-enoate	L<>R
RHEA:12160	2-deoxy-D-gluconate + NAD(+) = 3-dehydro-2-deoxy-D-gluconate + H(+) + NADH	CHEBI:57653	CHEBI:57839	2-deoxy-D-gluconate	3-dehydro-2-deoxy-D-gluconate	L<>R
RHEA:12164	3'-phosphoadenylyl sulfate + a phenol = a phenyl sulfate + adenosine 3',5'-bisphosphate + H(+)	CHEBI:33853	CHEBI:140317	a phenol	a phenyl sulfate	L<>R
RHEA:12168	allyl alcohol + NADP(+) = acrolein + H(+) + NADPH	CHEBI:16605	CHEBI:15368	allyl alcohol	acrolein	L<>R
RHEA:12184	(S,S)-butane-2,3-diol + NAD(+) = (S)-acetoin + H(+) + NADH	CHEBI:16812	CHEBI:15687	(S,S)-butane-2,3-diol	(S)-acetoin	L<>R
RHEA:12196	keto-D-fructose 6-phosphate + phosphate = acetyl phosphate + D-erythrose 4-phosphate + H2O	CHEBI:57579	CHEBI:16897	keto-D-fructose 6-phosphate	D-erythrose 4-phosphate	L<>R
RHEA:12208	4-methylumbelliferyl acetate + H2O = 4-methylumbelliferone + acetate + H(+)	CHEBI:17763	CHEBI:17224	4-methylumbelliferyl acetate	4-methylumbelliferone	L<>R
RHEA:12212	9H-fluoren-9-ol + NADP(+) = 9H-fluoren-9-one + H(+) + NADPH	CHEBI:16904	CHEBI:17922	9H-fluoren-9-ol	9H-fluoren-9-one	L<>R
RHEA:12216	9H-fluoren-9-ol + NAD(+) = 9H-fluoren-9-one + H(+) + NADH	CHEBI:16904	CHEBI:17922	9H-fluoren-9-ol	9H-fluoren-9-one	L<>R
RHEA:12224	beta-D-galactosyl-(1->3)-[N-acetyl-D-glucosaminyl-(1->6)]-N-acetyl-D-galactosaminyl group + UDP-N-acetyl-alpha-D-glucosamine = H(+) + N-acetyl-beta-D-glucosaminyl-(1->3)-beta-D-galactosyl-(1->3)-[N-acetyl-D-glucosaminyl-(1->6)]-N-acetyl-D-galactosaminyl-R + UDP	CHEBI:17723	CHEBI:17581	beta-D-galactosyl-(1->3)-[N-acetyl-D-glucosaminyl-(1->6)]-N-acetyl-D-galactosaminyl group	N-acetyl-beta-D-glucosaminyl-(1->3)-beta-D-galactosyl-(1->3)-[N-acetyl-D-glucosaminyl-(1->6)]-N-acetyl-D-galactosaminyl-R	L<>R
RHEA:12244	(6R)-5,10-methylene-5,6,7,8-tetrahydrofolate + dUMP + FADH2 = (6S)-5,6,7,8-tetrahydrofolate + dTMP + FAD + H(+)	CHEBI:246422	CHEBI:63528	dUMP	dTMP	L<>R
RHEA:12248	NADP(+) + UDP-N-acetyl-alpha-D-muramate = H(+) + NADPH + UDP-N-acetyl-3-O-(1-carboxyvinyl)-alpha-D-glucosamine	CHEBI:70757	CHEBI:68483	UDP-N-acetyl-alpha-D-muramate	UDP-N-acetyl-3-O-(1-carboxyvinyl)-alpha-D-glucosamine	L<>R
RHEA:12252	4-O-(beta-D-glucosyl)-trans-coniferol + H2O = (E)-coniferol + D-glucose	CHEBI:16220	CHEBI:17745	4-O-(beta-D-glucosyl)-trans-coniferol	(E)-coniferol	L<>R
RHEA:12276	3-methylbutanoyl-CoA + H(+) + oxidized [electron-transfer flavoprotein] = 3-methylbut-2-enoyl-CoA + reduced [electron-transfer flavoprotein]	CHEBI:57345	CHEBI:57344	3-methylbutanoyl-CoA	3-methylbut-2-enoyl-CoA	L<>R
RHEA:12284	3-hydroxy-3-methylglutarate + succinyl-CoA = (3S)-hydroxy-3-methylglutaryl-CoA + succinate	CHEBI:17325	CHEBI:43074	3-hydroxy-3-methylglutarate	(3S)-hydroxy-3-methylglutaryl-CoA	L<>R
RHEA:12288	an alpha-L-fucoside + H2O = an alcohol + L-fucose	CHEBI:28349	CHEBI:2181	an alpha-L-fucoside	L-fucose	L<>R
RHEA:12296	deacetylipecoside + H2O = dopamine + secologanin	CHEBI:58379	CHEBI:18002,CHEBI:59905	deacetylipecoside	secologanin,dopamine	L<>R
RHEA:12320	17-O-acetylnorajmaline + NADP(+) = 1,2-dihydrovomilenine + 2 H(+) + NADPH	CHEBI:77725	CHEBI:17372	17-O-acetylnorajmaline	1,2-dihydrovomilenine	L<>R
