rheaid	reactionEquation	compoundID_L	compoundID_R	compoundName_L	compoundName_R
RHEA:10856	a N-(2-hydroxyacyl)sphing-4-enine + UDP-alpha-D-galactose = a 1-(beta-D-galactosyl)-2-(2-hydroxyacyl)sphingosine + H(+) + UDP	CHEBI:16456	CHEBI:16994	a N-(2-hydroxyacyl)sphing-4-enine	a 1-(beta-D-galactosyl)-2-(2-hydroxyacyl)sphingosine
RHEA:10872	H2O + N-acyl-L-aspartate = a carboxylate + L-aspartate	CHEBI:58497	NA	N-acyl-L-aspartate	NA
RHEA:10880	7-methylxanthosine + H2O = 7-methylxanthine + D-ribose + H(+)	CHEBI:49310	CHEBI:48991	7-methylxanthosine	7-methylxanthine
RHEA:10884	(24R,24(1)R)-fucosterol epoxide = acetaldehyde + cholesta-5,24-dien-3beta-ol	CHEBI:15577	CHEBI:17737	(24R,24(1)R)-fucosterol epoxide	cholesta-5,24-dien-3beta-ol
RHEA:10888	4-carboxy-2-hydroxy-cis,cis-muconate 6-semialdehyde + H2O + NADP(+) = 4-carboxy-2-hydroxy-cis,cis-muconate + 2 H(+) + NADPH	CHEBI:58358	CHEBI:58142	4-carboxy-2-hydroxy-cis,cis-muconate 6-semialdehyde	4-carboxy-2-hydroxy-cis,cis-muconate
RHEA:10892	(2R,3S)-3-isopropylmalate + NAD(+) = (2S)-2-isopropyl-3-oxosuccinate + H(+) + NADH	CHEBI:35121	CHEBI:17214	(2R,3S)-3-isopropylmalate	(2S)-2-isopropyl-3-oxosuccinate
RHEA:10896	2 H2O + limonin = 2 H(+) + limonoate	CHEBI:16226	CHEBI:57763	limonin	limonoate
RHEA:10900	an aromatic L-alpha-amino acid + glyoxylate = an aromatic oxo-acid + glycine	CHEBI:84824	CHEBI:73309	an aromatic L-alpha-amino acid	an aromatic oxo-acid
RHEA:10908	3'-phosphoadenylyl sulfate + glycolithocholate = adenosine 3',5'-bisphosphate + H(+) + sulfoglycolithocholate	CHEBI:60008	CHEBI:60007	glycolithocholate	sulfoglycolithocholate
RHEA:10916	(1R,2R,3R)-prephytoene diphosphate = all-trans-phytoene + diphosphate	CHEBI:58011	CHEBI:8191	(1R,2R,3R)-prephytoene diphosphate	all-trans-phytoene
RHEA:10924	cis-2-chloro-4-carboxymethylenebut-2-en-1,4-olide = trans-2-chloro-4-carboxymethylenebut-2-en-1,4-olide	CHEBI:57681	CHEBI:57891	cis-2-chloro-4-carboxymethylenebut-2-en-1,4-olide	trans-2-chloro-4-carboxymethylenebut-2-en-1,4-olide
RHEA:10936	6-decylubiquinone + 2 thiosulfate = 6-decylubiquinol + tetrathionate	CHEBI:52020	CHEBI:52021,CHEBI:15226	6-decylubiquinone	6-decylubiquinol,tetrathionate
RHEA:10940	(2E)-geranyl diphosphate = (4R)-limonene + diphosphate	NA	CHEBI:15382	NA	(4R)-limonene
RHEA:10944	H2O + psi-UMP = phosphate + pseudouridine	CHEBI:58380	CHEBI:17802	psi-UMP	pseudouridine
RHEA:10952	hydroxymalonate + sinapoyl-CoA = CoA + sinapoyltartronate	CHEBI:57393,CHEBI:17649	CHEBI:57680	sinapoyl-CoA,hydroxymalonate	sinapoyltartronate
RHEA:10972	D-hexose + H(+) + phosphoramidate = alpha-D-hexose 1-phosphate + NH4(+)	CHEBI:4194,CHEBI:29920	CHEBI:57734	D-hexose,phosphoramidate	alpha-D-hexose 1-phosphate
RHEA:10980	L-serine = D-serine	NA	CHEBI:35247	NA	D-serine
RHEA:10988	H2O + nitrous oxide = 2 e(-) + 2 H(+) + 2 nitric oxide	CHEBI:17045	CHEBI:10545	nitrous oxide	e(-)
RHEA:11008	a 5'-end triphospho-(purine-ribonucleotide) in mRNA + H2O = a 5'-end diphospho-(purine-ribonucleoside) in mRNA + H(+) + phosphate	GENERIC:13942	GENERIC:13929	a 5'-end triphospho-(purine-ribonucleotide) in mRNA	a 5'-end diphospho-(purine-ribonucleoside) in mRNA
RHEA:11012	H2O + L-tryptophanamide = L-tryptophan + NH4(+)	CHEBI:57803	NA	L-tryptophanamide	NA
RHEA:11016	allantoate + H2O = (S)-ureidoglycolate + urea	CHEBI:17536	CHEBI:57296	allantoate	(S)-ureidoglycolate
RHEA:11032	(2R)-2-chloro-2,5-dihydro-5-oxofuran-2-acetate = 3-chloro-cis,cis-muconate + H(+)	CHEBI:85538	CHEBI:17589	(2R)-2-chloro-2,5-dihydro-5-oxofuran-2-acetate	3-chloro-cis,cis-muconate
RHEA:11040	D-erythro-1-(imidazol-4-yl)glycerol 3-phosphate = 3-(imidazol-4-yl)-2-oxopropyl phosphate + H2O	CHEBI:58278	CHEBI:57766	D-erythro-1-(imidazol-4-yl)glycerol 3-phosphate	3-(imidazol-4-yl)-2-oxopropyl phosphate
RHEA:11044	a haloacetate + H2O = a halide anion + glycolate + H(+)	CHEBI:85638	CHEBI:16042	a haloacetate	a halide anion
RHEA:11048	1-O-alkyl-2-acetyl-sn-glycero-3-phosphocholine + 1-organyl-2-lyso-sn-glycero-3-phospholipid = 1-O-alkyl-sn-glycero-3-phosphocholine + 1-organyl-2-acetyl-sn-glycero-3-phospholipid	CHEBI:36707,CHEBI:76590	CHEBI:685	1-O-alkyl-2-acetyl-sn-glycero-3-phosphocholine,1-organyl-2-lyso-sn-glycero-3-phospholipid	1-organyl-2-acetyl-sn-glycero-3-phospholipid
RHEA:11064	beta-D-fructose 1,6-bisphosphate + H2O = beta-D-fructose 6-phosphate + phosphate	CHEBI:32966	NA	beta-D-fructose 1,6-bisphosphate	NA
RHEA:11068	(5R)-5-O-[alpha-D-glucosyl-(1->2)-beta-D-galactosyl]-5-hydroxy-L-lysyl-[procollagen] + H2O = (5R)-5-O-(beta-D-galactosyl)-5-hydroxy-L-lysyl-[procollagen] + D-glucose	GENERIC:12754	GENERIC:12753	(5R)-5-O-[alpha-D-glucosyl-(1->2)-beta-D-galactosyl]-5-hydroxy-L-lysyl-[procollagen]	(5R)-5-O-(beta-D-galactosyl)-5-hydroxy-L-lysyl-[procollagen]
RHEA:11080	dTMP + H2O = phosphate + thymidine	CHEBI:63528	CHEBI:17748	dTMP	thymidine
RHEA:11088	H2O + trimetaphosphate = 2 H(+) + triphosphate	CHEBI:57801	NA	trimetaphosphate	NA
RHEA:11100	4-hydroxyhexan-3-one = 2 1-propanal	CHEBI:18351	CHEBI:17153	4-hydroxyhexan-3-one	1-propanal
RHEA:11108	n 3'-phosphoadenylyl sulfate + chondroitin beta-D-glucuronate = n adenosine 3',5'-bisphosphate + chondroitin 6'-sulfate + 2 H(+)	POLYMER:9827	POLYMER:9828	chondroitin beta-D-glucuronate	chondroitin 6'-sulfate
RHEA:11112	H2O + isochorismate = (2S,3S)-2,3-dihydroxy-2,3-dihydrobenzoate + pyruvate	CHEBI:29780	CHEBI:58764	isochorismate	(2S,3S)-2,3-dihydroxy-2,3-dihydrobenzoate
RHEA:11116	acetyl-CoA + an alkane-alpha,omega-diamine = an N-acetylalkane-alpha,omega-diamine + CoA + H(+)	POLYMER:9766	POLYMER:9767	an alkane-alpha,omega-diamine	an N-acetylalkane-alpha,omega-diamine
RHEA:11132	chlorophyllide a + NADP(+) = H(+) + NADPH + protochlorophyllide a	NA	CHEBI:83350	NA	protochlorophyllide a
RHEA:11136	a beta-D-galactosyl-(1->3)-N-acetyl-alpha-D-galactosaminyl derivative + CMP-N-acetyl-beta-neuraminate = a beta-D-galactosyl-(1->3)-[N-acetyl-alpha-neuraminyl-(2->6)]-N-acetyl-alpha-D-galactosaminyl derivative + CMP + H(+)	CHEBI:133470	CHEBI:140764	a beta-D-galactosyl-(1->3)-N-acetyl-alpha-D-galactosaminyl derivative	a beta-D-galactosyl-(1->3)-[N-acetyl-alpha-neuraminyl-(2->6)]-N-acetyl-alpha-D-galactosaminyl derivative
RHEA:11140	alpha-D-mannose 1-phosphate = D-mannose 6-phosphate	CHEBI:58409	CHEBI:58735	alpha-D-mannose 1-phosphate	D-mannose 6-phosphate
RHEA:11144	GDP-alpha-D-mannose = GDP-beta-L-galactose	NA	CHEBI:61454	NA	GDP-beta-L-galactose
RHEA:11160	2-oxoglutarate + L-2,4-diaminobutanoate = L-aspartate 4-semialdehyde + L-glutamate	CHEBI:58761	NA	L-2,4-diaminobutanoate	NA
RHEA:11168	3-hydroxypimeloyl-CoA + NAD(+) = 3-oxopimeloyl-CoA + H(+) + NADH	CHEBI:57343	CHEBI:57350	3-hydroxypimeloyl-CoA	3-oxopimeloyl-CoA
RHEA:11176	2-alpha-D-glucosyl-D-glucose + phosphate = beta-D-glucose 1-phosphate + D-glucose	CHEBI:33020	CHEBI:57684	2-alpha-D-glucosyl-D-glucose	beta-D-glucose 1-phosphate
RHEA:11188	3-cyano-L-alanine + 2 H2O = L-aspartate + NH4(+)	CHEBI:77860	NA	3-cyano-L-alanine	NA
RHEA:11192	an (S)-2-haloacid + H2O = a (2R)-2-hydroxycarboxylate + a halide anion + H(+)	CHEBI:137405	CHEBI:16042,CHEBI:58314	an (S)-2-haloacid	a halide anion,a (2R)-2-hydroxycarboxylate
RHEA:11196	5,6-dimethylbenzimidazole + nicotinate beta-D-ribonucleotide = alpha-ribazole 5'-phosphate + H(+) + nicotinate	CHEBI:15890,CHEBI:57502	CHEBI:57918	5,6-dimethylbenzimidazole,nicotinate beta-D-ribonucleotide	alpha-ribazole 5'-phosphate
RHEA:11208	A + benzoyl-CoA + H2O = 4-hydroxybenzoyl-CoA + AH2	NA	CHEBI:57356	NA	4-hydroxybenzoyl-CoA
RHEA:11228	(2S)-flavan-4-ol + NADP(+) = (2S)-flavanone + H(+) + NADPH	CHEBI:15605	CHEBI:15606	(2S)-flavan-4-ol	(2S)-flavanone
RHEA:11236	putrescine + spermidine = propane-1,3-diamine + sym-homospermidine	NA	CHEBI:57811	NA	sym-homospermidine
RHEA:11248	[(3R)-hydroxybutanoate](n) + H2O = (R)-3-hydroxybutanoate + [(3R)-hydroxybutanoate](n-1) + H(+)	POLYMER:14464	POLYMER:14518,CHEBI:10983	[(3R)-hydroxybutanoate](n)	[(3R)-hydroxybutanoate](n-1),(R)-3-hydroxybutanoate
RHEA:11252	H(+) + hydroxylamine + L-asparagine = beta-L-aspartylhydroxamate + NH4(+)	NA	CHEBI:58902	NA	beta-L-aspartylhydroxamate
RHEA:11256	H2O + limonin + UDP-alpha-D-glucose = glucosyl-limonin + 2 H(+) + UDP	CHEBI:16226	CHEBI:57626	limonin	glucosyl-limonin
RHEA:11268	D-cysteine + H2O = H(+) + hydrogen sulfide + NH4(+) + pyruvate	CHEBI:35236	NA	D-cysteine	NA
RHEA:11272	a (2R)-2-hydroxycarboxylate + a quinone = a 2-oxocarboxylate + a quinol	CHEBI:58314	NA	a (2R)-2-hydroxycarboxylate	NA
RHEA:11280	(6R)-5,10-methylene-5,6,7,8-tetrahydrofolate + dCMP + H2O = (6S)-5,6,7,8-tetrahydrofolate + 5-hydroxymethyl-dCMP	CHEBI:57566	CHEBI:57962	dCMP	5-hydroxymethyl-dCMP
RHEA:11284	hydroxymalonate + NAD(+) = H(+) + NADH + oxomalonate	CHEBI:17649	CHEBI:17121	hydroxymalonate	oxomalonate
RHEA:11296	2,5-dioxopentanoate + H2O + NADP(+) = 2-oxoglutarate + 2 H(+) + NADPH	CHEBI:58136	NA	2,5-dioxopentanoate	NA
RHEA:11300	1D-5-O-methyl-myo-inositol + NAD(+) = 2D-5-O-methyl-2,3,5/4,6-pentahydroxycyclohexanone + H(+) + NADH	CHEBI:15975	CHEBI:16058	1D-5-O-methyl-myo-inositol	2D-5-O-methyl-2,3,5/4,6-pentahydroxycyclohexanone
RHEA:11304	(S)-ureidoglycolate = glyoxylate + urea	CHEBI:57296	NA	(S)-ureidoglycolate	NA
RHEA:11312	atrazine + H2O = chloride + H(+) + hydroxyatrazine	CHEBI:15930	CHEBI:18316	atrazine	hydroxyatrazine
RHEA:11316	an aliphatic aldoxime = a nitrile + H2O	CHEBI:82744	CHEBI:18379	an aliphatic aldoxime	a nitrile
RHEA:11320	UDP-beta-L-arabinopyranose = UDP-alpha-D-xylose	CHEBI:61457	NA	UDP-beta-L-arabinopyranose	NA
RHEA:11324	all-trans-octaprenyl diphosphate + isopentenyl diphosphate = all-trans-nonaprenyl diphosphate + diphosphate	CHEBI:57711	CHEBI:58391	all-trans-octaprenyl diphosphate	all-trans-nonaprenyl diphosphate
RHEA:11328	dimethylallyl diphosphate + isopentenyl diphosphate = diphosphate + neryl diphosphate	NA	CHEBI:57665	NA	neryl diphosphate
RHEA:11344	an N-acylneuraminate + CTP = a CMP-N-acyl-beta-neuraminate + diphosphate	CHEBI:60073	CHEBI:68671	an N-acylneuraminate	a CMP-N-acyl-beta-neuraminate
RHEA:11376	(19S)-geissoschizine + NADP(+) = 4,21-dehydrogeissoschizine + NADPH	CHEBI:17037	CHEBI:17294	(19S)-geissoschizine	4,21-dehydrogeissoschizine
RHEA:11384	(S)-2-hydroxydecanoate + NAD(+) = 2-oxodecanoate + H(+) + NADH	CHEBI:58386	CHEBI:17162	(S)-2-hydroxydecanoate	2-oxodecanoate
RHEA:11388	an 11beta-hydroxysteroid + NADP(+) = an 11-oxosteroid + H(+) + NADPH	CHEBI:35346	CHEBI:47787	an 11beta-hydroxysteroid	an 11-oxosteroid
RHEA:11392	1D-myo-inositol 1,3,4,5-tetrakisphosphate + H2O = 1D-myo-inositol 1,3,4-trisphosphate + phosphate	CHEBI:57895	CHEBI:58414	1D-myo-inositol 1,3,4,5-tetrakisphosphate	1D-myo-inositol 1,3,4-trisphosphate
RHEA:11400	GDP-6-deoxy-alpha-D-altrose + sordaricin = 4'-O-demethylsordarin + GDP + H(+)	CHEBI:140232,CHEBI:140433	CHEBI:140233	sordaricin,GDP-6-deoxy-alpha-D-altrose	4'-O-demethylsordarin
RHEA:11404	UDP-alpha-D-glucuronate = UDP-alpha-D-galacturonate	NA	CHEBI:57635	NA	UDP-alpha-D-galacturonate
RHEA:11408	H(+) + H2O + riboflavin = lumichrome + ribitol	NA	CHEBI:15963,CHEBI:17781	NA	ribitol,lumichrome
RHEA:11416	2 1-O-galloyl-beta-D-glucose = 1,6-bis-O-galloyl-beta-D-glucose + D-glucose	CHEBI:15834	CHEBI:15723	1-O-galloyl-beta-D-glucose	1,6-bis-O-galloyl-beta-D-glucose
RHEA:11444	4-deoxy-beta-D-gluc-4-enuronosyl-(1->3)-N-acetyl-D-galactosamine 4-sulfate + H2O = 4-deoxy-beta-D-gluc-4-enuronosyl-(1->3)-N-acetyl-D-galactosamine + H(+) + sulfate	CHEBI:83963	CHEBI:57850	4-deoxy-beta-D-gluc-4-enuronosyl-(1->3)-N-acetyl-D-galactosamine 4-sulfate	4-deoxy-beta-D-gluc-4-enuronosyl-(1->3)-N-acetyl-D-galactosamine
RHEA:11448	NAD(+) + pregnan-21-ol = H(+) + NADH + pregnan-21-al	CHEBI:15938	CHEBI:17934	pregnan-21-ol	pregnan-21-al
RHEA:11456	N(4)-(alpha-D-Man-(1->3)-[alpha-D-Man-(1->3)-[alpha-D-Man-(1->6)]-alpha-D-Man-(1->6)]-beta-D-Man-(1->4)-beta-D-GlcNAc-(1->4)-beta-D-GlcNAc)-L-asparaginyl-[protein] (N-glucan mannose isomer 5A1,2) + UDP-N-acetyl-alpha-D-glucosamine = H(+) + N(4)-{beta-D-GlcNAc-(1->2)-alpha-D-Man-(1->3)-[alpha-D-Man-(1->3)-[alpha-D-Man-(1->6)]-alpha-D-Man-(1->6)]-beta-D-Man-(1->4)-beta-D-GlcNAc-(1->4)-beta-D-GlcNAc}-L-asparaginyl-[protein] + UDP	GENERIC:14367	GENERIC:14368	N(4)-(alpha-D-Man-(1->3)-[alpha-D-Man-(1->3)-[alpha-D-Man-(1->6)]-alpha-D-Man-(1->6)]-beta-D-Man-(1->4)-beta-D-GlcNAc-(1->4)-beta-D-GlcNAc)-L-asparaginyl-[protein] (N-glucan mannose isomer 5A1,2)	N(4)-{beta-D-GlcNAc-(1->2)-alpha-D-Man-(1->3)-[alpha-D-Man-(1->3)-[alpha-D-Man-(1->6)]-alpha-D-Man-(1->6)]-beta-D-Man-(1->4)-beta-D-GlcNAc-(1->4)-beta-D-GlcNAc}-L-asparaginyl-[protein]
RHEA:11464	2 glutathione + L,L-homocystine = glutathione disulfide + 2 L-homocysteine	CHEBI:140613	NA	L,L-homocystine	NA
RHEA:11468	(S)-3-methyl-2-oxopentanoate + L-valine = 3-methyl-2-oxobutanoate + L-isoleucine	CHEBI:35146	NA	(S)-3-methyl-2-oxopentanoate	NA
RHEA:11476	glycerol 1-phosphate + H2O = glycerol + phosphate	CHEBI:231935	NA	glycerol 1-phosphate	NA
RHEA:11488	all-trans-retinol + an acyl-CoA = an all-trans-retinyl ester + CoA	NA	CHEBI:63410	NA	an all-trans-retinyl ester
RHEA:11496	O-acetyl-L-serine + uracil = 3-(uracil-1-yl)-L-alanine + acetate + H(+)	NA	CHEBI:57543	NA	3-(uracil-1-yl)-L-alanine
RHEA:11500	3-deoxy-alpha-D-manno-2-octulosonate-8-phosphate + H2O = 3-deoxy-alpha-D-manno-oct-2-ulosonate + phosphate	CHEBI:85985	CHEBI:85986	3-deoxy-alpha-D-manno-2-octulosonate-8-phosphate	3-deoxy-alpha-D-manno-oct-2-ulosonate
RHEA:11512	salicyl alcohol + UDP-alpha-D-glucose = H(+) + salicin + UDP	CHEBI:16464	CHEBI:17814	salicyl alcohol	salicin
RHEA:11520	(-)-menthol + UDP-alpha-D-glucose = (-)-menthyl beta-D-glucoside + H(+) + UDP	CHEBI:15409	CHEBI:15411	(-)-menthol	(-)-menthyl beta-D-glucoside
RHEA:11524	5beta-cholestan-3-one + NADP(+) = cholest-4-en-3-one + H(+) + NADPH	CHEBI:16074	CHEBI:16175	5beta-cholestan-3-one	cholest-4-en-3-one
RHEA:11540	an N-acyl-D-mannosamine + NAD(+) = an N-acyl-D-mannosaminolactone + H(+) + NADH	CHEBI:16062	CHEBI:17970	an N-acyl-D-mannosamine	an N-acyl-D-mannosaminolactone
RHEA:11544	H2O + N(4)-(beta-N-acetyl-D-glucosaminyl)-L-asparagine = H(+) + L-aspartate + N-acetyl-beta-D-glucosaminylamine	CHEBI:58080	CHEBI:15947	N(4)-(beta-N-acetyl-D-glucosaminyl)-L-asparagine	N-acetyl-beta-D-glucosaminylamine
RHEA:11548	5-(4-acetoxybut-1-ynyl)-2,2'-bithiophene + H2O = 5-(4-hydroxy-but-1-ynyl)-2,2'-bithiophene + acetate + H(+)	CHEBI:17181	CHEBI:16887	5-(4-acetoxybut-1-ynyl)-2,2'-bithiophene	5-(4-hydroxy-but-1-ynyl)-2,2'-bithiophene
RHEA:11552	a 1-O-alkyl-2-acetyl-sn-glycerol + H2O = 1-O-alkyl-sn-glycerol + acetate + H(+)	CHEBI:16291	CHEBI:15850	a 1-O-alkyl-2-acetyl-sn-glycerol	1-O-alkyl-sn-glycerol
RHEA:11556	(S)-carnitine + NAD(+) = 3-dehydrocarnitine + H(+) + NADH	CHEBI:11060	CHEBI:57885	(S)-carnitine	3-dehydrocarnitine
RHEA:11564	4-O-beta-D-glucopyranosyl-D-gluconate + phosphate = alpha-D-glucose 1-phosphate + D-gluconate	CHEBI:76825	NA	4-O-beta-D-glucopyranosyl-D-gluconate	NA
RHEA:11568	(6R)-5,10-methylene-5,6,7,8-tetrahydrofolate + dCMP = 5-methyldeoxycytidine 5'-phosphate + 7,8-dihydrofolate	CHEBI:57566	CHEBI:57451,CHEBI:57886	dCMP	7,8-dihydrofolate,5-methyldeoxycytidine 5'-phosphate
RHEA:11580	a CDP-1,2-diacyl-sn-glycerol + myo-inositol = a 1,2-diacyl-sn-glycero-3-phospho-(1D-myo-inositol) + CMP + H(+)	CHEBI:58332	NA	a CDP-1,2-diacyl-sn-glycerol	NA
RHEA:11584	L-ornithine = D-ornithine	NA	CHEBI:57668	NA	D-ornithine
RHEA:11588	A + H2O + isoquinoline = AH2 + isoquinolin-1(2H)-one	CHEBI:16092	CHEBI:18350	isoquinoline	isoquinolin-1(2H)-one
RHEA:11592	dihydromonacolin L-[lovastatin nonaketide synthase] + H2O = dihydromonacolin L carboxylate + H(+) + holo-[lovastatin nonaketide synthase]	GENERIC:10043	GENERIC:10042,CHEBI:79031	dihydromonacolin L-[lovastatin nonaketide synthase]	holo-[lovastatin nonaketide synthase],dihydromonacolin L carboxylate
RHEA:11604	[(2->8)-N-acetyl-alpha-D-neuraminosyl](n) + n acetyl-CoA = [(2->8)-O(7),N-diacetyl-alpha-D-neuraminosyl](n) + n CoA	POLYMER:14315	POLYMER:14316	[(2->8)-N-acetyl-alpha-D-neuraminosyl](n)	[(2->8)-O(7),N-diacetyl-alpha-D-neuraminosyl](n)
RHEA:11608	[(2->8)-N-acetyl-alpha-D-neuraminosyl](n) + n acetyl-CoA = [(2->8)-N,O(9)-diacetyl-alpha-D-neuraminosyl](n) + n CoA	POLYMER:14315	POLYMER:14317	[(2->8)-N-acetyl-alpha-D-neuraminosyl](n)	[(2->8)-N,O(9)-diacetyl-alpha-D-neuraminosyl](n)
RHEA:11620	H2O + L-2-amino-4-chloropent-4-enoate = 2-oxopent-4-enoate + chloride + H(+) + NH4(+)	CHEBI:57555	CHEBI:11641	L-2-amino-4-chloropent-4-enoate	2-oxopent-4-enoate
RHEA:11624	2-(hydroxyimino)propanoate + acetone = acetone oxime + pyruvate	CHEBI:57487	CHEBI:15349	2-(hydroxyimino)propanoate	acetone oxime
RHEA:11632	AH2 + L-selenocysteine = A + H(+) + hydrogenselenide + L-alanine	CHEBI:57843	CHEBI:29317	L-selenocysteine	hydrogenselenide
RHEA:11636	NADP(+) + prostaglandin E1 = 15-oxo-prostaglandin E1 + H(+) + NADPH	CHEBI:57397	CHEBI:57401	prostaglandin E1	15-oxo-prostaglandin E1
RHEA:11640	a (2R,3R)-flavan-3-ol + 2 NAD(+) = an anthocyanidin with a 3-hydroxy group + 2 H(+) + 2 NADH	CHEBI:134086	CHEBI:134087	a (2R,3R)-flavan-3-ol	an anthocyanidin with a 3-hydroxy group
RHEA:11644	a (2R,3R)-flavan-3-ol + 2 NADP(+) = an anthocyanidin with a 3-hydroxy group + 2 H(+) + 2 NADPH	CHEBI:134086	CHEBI:134087	a (2R,3R)-flavan-3-ol	an anthocyanidin with a 3-hydroxy group
RHEA:11652	di-trans,octa-cis-undecaprenyl phosphate + UDP-alpha-D-galactose = alpha-D-galactosyl di-trans,octa-cis-undecaprenyl diphosphate + UMP	NA	CHEBI:138733	NA	alpha-D-galactosyl di-trans,octa-cis-undecaprenyl diphosphate
RHEA:11660	a 6-(N-acetyl-alpha-D-glucosaminyl)-1-phosphatidyl-1D-myo-inositol + H2O = a 6-(alpha-D-glucosaminyl)-1-phosphatidyl-1D-myo-inositol + acetate	CHEBI:57265	CHEBI:57997	a 6-(N-acetyl-alpha-D-glucosaminyl)-1-phosphatidyl-1D-myo-inositol	a 6-(alpha-D-glucosaminyl)-1-phosphatidyl-1D-myo-inositol
RHEA:11664	a 1,2-diacyl-3-O-(beta-D-galactosyl)-sn-glycerol + CMP-N-acetyl-beta-neuraminate = 1,2-diacyl-3-[3-(N-acetyl-alpha-D-neuraminyl)-beta-D-galactosyl]-sn-glycerol + CMP + H(+)	NA	CHEBI:57832	NA	1,2-diacyl-3-[3-(N-acetyl-alpha-D-neuraminyl)-beta-D-galactosyl]-sn-glycerol
RHEA:11672	chorismate + L-glutamine = 4-amino-4-deoxychorismate + L-glutamate	NA	CHEBI:58406	NA	4-amino-4-deoxychorismate
RHEA:11676	D-ribose + H2O + NADP(+) = D-ribonate + 2 H(+) + NADPH	NA	CHEBI:17773	NA	D-ribonate
RHEA:11708	H2O + IMP + NAD(+) = H(+) + NADH + XMP	NA	CHEBI:57464	NA	XMP
RHEA:11716	a monoamide of a dicarboxylate + H2O = a dicarboxylate + NH4(+)	CHEBI:77450	CHEBI:28965	a monoamide of a dicarboxylate	a dicarboxylate
RHEA:11728	cyclopentanol + NAD(+) = cyclopentanone + H(+) + NADH	CHEBI:16133	CHEBI:16486	cyclopentanol	cyclopentanone
RHEA:11736	2-exo-hydroxy-1,8-cineole + NAD(+) = 6-oxocineole + H(+) + NADH	CHEBI:16271	CHEBI:16123	2-exo-hydroxy-1,8-cineole	6-oxocineole
RHEA:11744	H2O + thiamine triphosphate = H(+) + phosphate + thiamine diphosphate	CHEBI:58938	CHEBI:58937	thiamine triphosphate	thiamine diphosphate
RHEA:11748	fluoroacetaldehyde + L-threonine = 4-fluoro-L-threonine + acetaldehyde	CHEBI:14272	CHEBI:57264	fluoroacetaldehyde	4-fluoro-L-threonine
RHEA:11752	acetylsalicylate + H2O = acetate + H(+) + salicylate	CHEBI:13719	NA	acetylsalicylate	NA
RHEA:11764	H2O + methylguanidine = methylamine + urea	CHEBI:57840	NA	methylguanidine	NA
RHEA:11768	diphosphate + N-(5-phospho-beta-D-ribosyl)anthranilate = 5-phospho-alpha-D-ribose 1-diphosphate + anthranilate	CHEBI:18277	NA	N-(5-phospho-beta-D-ribosyl)anthranilate	NA
RHEA:11772	6-lactoyl-5,6,7,8-tetrahydropterin + NADP(+) = 6-pyruvoyl-5,6,7,8-tetrahydropterin + H(+) + NADPH	CHEBI:136565	CHEBI:136564	6-lactoyl-5,6,7,8-tetrahydropterin	6-pyruvoyl-5,6,7,8-tetrahydropterin
RHEA:11780	3-O-(beta-D-galactosyl-(1->4)-beta-D-xylosyl)-L-seryl-[protein] + UDP-alpha-D-galactose = 3-O-(beta-D-galactosyl-(1->3)-beta-D-galactosyl-(1->4)-beta-D-xylosyl)-L-seryl-[protein] + H(+) + UDP	GENERIC:12570	GENERIC:12571	3-O-(beta-D-galactosyl-(1->4)-beta-D-xylosyl)-L-seryl-[protein]	3-O-(beta-D-galactosyl-(1->3)-beta-D-galactosyl-(1->4)-beta-D-xylosyl)-L-seryl-[protein]
RHEA:11804	an aromatic aldehyde + H2O + NAD(+) = an aromatic carboxylate + 2 H(+) + NADH	CHEBI:33855	CHEBI:91007	an aromatic aldehyde	an aromatic carboxylate
RHEA:11816	aldehydo-D-glucose 6-phosphate = keto-D-fructose 6-phosphate	CHEBI:57584	CHEBI:57579	aldehydo-D-glucose 6-phosphate	keto-D-fructose 6-phosphate
RHEA:11820	diphthamide-[translation elongation factor 2] + NAD(+) = H(+) + N-(ADP-D-ribosyl)diphthamide-[translation elongation factor 2] + nicotinamide	GENERIC:10174	GENERIC:10175	diphthamide-[translation elongation factor 2]	N-(ADP-D-ribosyl)diphthamide-[translation elongation factor 2]
RHEA:11824	(6R)-5,10-methylene-5,6,7,8-tetrahydrofolate + 3-methyl-2-oxobutanoate + H2O = (6S)-5,6,7,8-tetrahydrofolate + 2-dehydropantoate	NA	CHEBI:11561	NA	2-dehydropantoate
RHEA:11828	H2O + RNA(n)-2',3'-cyclic phosphate = H(+) + RNA(n)-2'- phosphate	POLYMER:13350	POLYMER:13351	RNA(n)-2',3'-cyclic phosphate	RNA(n)-2'- phosphate
RHEA:11832	(1R,2S)-1,2-dihydronaphthalene-1,2-diol + NAD(+) = H(+) + NADH + naphthalene-1,2-diol	CHEBI:44343	CHEBI:17435	(1R,2S)-1,2-dihydronaphthalene-1,2-diol	naphthalene-1,2-diol
RHEA:11836	CMP-N-acetyl-beta-neuraminate + N-acetyllactosamine = CMP + H(+) + N-acetyl-alpha-neuraminyl-(2->6)-beta-D-galactosyl-(1->4)-N-acetyl-beta-D-glucosamine	CHEBI:16153	CHEBI:60040	N-acetyllactosamine	N-acetyl-alpha-neuraminyl-(2->6)-beta-D-galactosyl-(1->4)-N-acetyl-beta-D-glucosamine
RHEA:11840	benzaldehyde + H2O + NAD(+) = benzoate + 2 H(+) + NADH	CHEBI:17169	NA	benzaldehyde	NA
